Effective area for Roman (m^2) - parameters as of 2021 06 14

Mirror surfaces are coated with Ag

   Wave      F062      F087      F106      F129      F158      F184      F146      F213    SNPrism   Grism_1stOrder  Grism_0thOrder
     2.352    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0724    0.0000      0.0000      0.0000
     2.353    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0664    0.0000      0.0000      0.0000
     2.354    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0607    0.0000      0.0000      0.0000
     2.355    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0555    0.0000      0.0000      0.0000
     2.356    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0506    0.0000      0.0000      0.0000
     2.357    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0461    0.0000      0.0000      0.0000
     2.358    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0420    0.0000      0.0000      0.0000
     2.359    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0382    0.0000      0.0000      0.0000
     2.360    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0347    0.0000      0.0000      0.0000
     2.361    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0314    0.0000      0.0000      0.0000
     2.362    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0285    0.0000      0.0000      0.0000
     2.363    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0257    0.0000      0.0000      0.0000
     2.364    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0233    0.0000      0.0000      0.0000
     2.365    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0210    0.0000      0.0000      0.0000
     2.366    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0189    0.0000      0.0000      0.0000
     2.367    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0170    0.0000      0.0000      0.0000
     2.368    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0153    0.0000      0.0000      0.0000
     2.369    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0137    0.0000      0.0000      0.0000
     2.370    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0123    0.0000      0.0000      0.0000
     2.371    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0110    0.0000      0.0000      0.0000
     2.372    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0099    0.0000      0.0000      0.0000
     2.373    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0088    0.0000      0.0000      0.0000
     2.374    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0079    0.0000      0.0000      0.0000
     2.375    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0070    0.0000      0.0000      0.0000
     2.376    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0062    0.0000      0.0000      0.0000
     2.377    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0055    0.0000      0.0000      0.0000
     2.378    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0049    0.0000      0.0000      0.0000
     2.379    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0044    0.0000      0.0000      0.0000
     2.380    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0039    0.0000      0.0000      0.0000
     2.381    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0034    0.0000      0.0000      0.0000
     2.382    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0030    0.0000      0.0000      0.0000
     2.383    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0026    0.0000      0.0000      0.0000
     2.384    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0023    0.0000      0.0000      0.0000
     2.385    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0021    0.0000      0.0000      0.0000
     2.386    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0018    0.0000      0.0000      0.0000
     2.387    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0016    0.0000      0.0000      0.0000
     2.388    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0014    0.0000      0.0000      0.0000
     2.389    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0012    0.0000      0.0000      0.0000
     2.390    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0011    0.0000      0.0000      0.0000
     2.391    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0009    0.0000      0.0000      0.0000
     2.392    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0008    0.0000      0.0000      0.0000
     2.393    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0007    0.0000      0.0000      0.0000
     2.394    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0006    0.0000      0.0000      0.0000
     2.395    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0005    0.0000      0.0000      0.0000
     2.396    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0005    0.0000      0.0000      0.0000
     2.397    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0004    0.0000      0.0000      0.0000
     2.398    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0003    0.0000      0.0000      0.0000
     2.399    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0003    0.0000      0.0000      0.0000
     2.400    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0003    0.0000      0.0000      0.0000
     2.401    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0002    0.0000      0.0000      0.0000
     2.402    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0002    0.0000      0.0000      0.0000
     2.403    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0002    0.0000      0.0000      0.0000
     2.404    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0001    0.0000      0.0000      0.0000
     2.405    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0001    0.0000      0.0000      0.0000
     2.406    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0001    0.0000      0.0000      0.0000
     2.407    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0001    0.0000      0.0000      0.0000
     2.408    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0001    0.0000      0.0000      0.0000
     2.409    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0001    0.0000      0.0000      0.0000
     2.410    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0001    0.0000      0.0000      0.0000
     2.411    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.412    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.413    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.414    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.415    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.416    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.417    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.418    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.419    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.420    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.421    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.422    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.423    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.424    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.425    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.426    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.427    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.428    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.429    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.430    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.431    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.432    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.433    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.434    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.435    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.436    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.437    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.438    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.439    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.440    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.441    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.442    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.443    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.444    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.445    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.446    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.447    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.448    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.449    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.450    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.451    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.452    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.453    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.454    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.455    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.456    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.457    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.458    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.459    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.460    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.461    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.462    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.463    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.464    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.465    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.466    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.467    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.468    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.469    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.470    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.471    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.472    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.473    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.474    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.475    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.476    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.477    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
     2.478    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000      0.0000      0.0000
